Feature0,Feature1,Feature2,Feature3,Feature4,Feature5
-3.155770507295277,7.932738124583927,6.327020471300666,2.8548094408901825,-6.887599832467887,-5.40016545438592
-2.9436938504850656,8.705114004729682,4.862012607861814,1.494421062277255,-5.623871065577749,-7.774716895495451
-1.5735192299052891,10.28584122319248,5.361550900271337,0.8441179127235028,-7.404147457431044,-6.3907350320480285
-3.1481593707422526,7.691196334790823,6.28189399636447,2.982986773283366,-7.567777536328994,-4.627673787931638
-3.1718213819985968,9.58488479679148,3.876619679685585,0.1682875832762129,-8.507169629034433,-6.832024646614564
-2.554783639408248,9.257625577521011,4.398642778371771,2.325225080455029,-8.131166615341714,-5.436344989202687
-2.480879246922289,9.044042267694069,5.578162642204099,1.457124955723358,-6.783506414210287,-7.342384881980989
-2.008280435428369,8.03673088339977,4.739211141657327,2.724556807312521,-8.549032472272643,-6.336749400896012
-3.417221698573961,7.60198242686303,6.105527605149655,1.7473933834541964,-6.812098986463346,-8.304857779489403
-3.227641844305186,8.800838976486475,4.950786401826106,3.448525900890284,-6.02196756794925,-7.040048123239374
-3.1361646808405177,10.82673468619525,5.347630771683577,1.4107029080464644,-6.247219452095749,-5.907555143649216
-1.459644907733415,8.479050916637753,5.957272901862427,2.170769288633132,-4.804366318526005,-7.569297411365515
-1.5928699483502688,9.360774604096314,5.637888946087753,-0.9230856942529572,-4.791252486370542,-7.019699221431121
-1.4010148063152337,7.97438020107279,5.252652741290671,0.919754120767076,-7.503396151847075,-4.9660782394091605
-3.605472709947952,7.574235245604028,6.234383899453073,1.1262083356224042,-7.871019540607577,-9.03349970687966
-3.1219863135371364,8.626584568262338,4.925744226953007,2.307626473927757,-6.22108291847844,-4.869905054509597
-2.1655793334842888,7.251245972835587,4.963962805622897,1.5880874035244157,-7.556549191457229,-6.268433304435079
-3.4997339481834384,8.44798839859555,4.739530201315743,1.469694029824533,-8.430290622217402,-6.81154661846992
-3.146584750359268,10.203302659305873,6.060383084217956,1.4024233901912555,-7.711982764255499,-6.408694036889543
-1.350602044045346,8.19360380984661,5.603254965472424,2.3859506108772304,-6.05756703115678,-4.983316610622
-2.7617657744459105,7.766502946233472,6.272290140159736,0.5430283059800993,-7.319671677848254,-6.749369015989855
-3.110904235282147,10.86656431270726,4.626381611490167,0.9154587549848316,-6.057082279048081,-8.10095324324697
-2.857849757460609,8.665028423879892,4.318243785010719,4.049917667501573,-6.497691738919717,-6.450067946084877
-2.284745804492778,10.061384430810476,6.32380652768597,1.514285421071792,-5.800946357719974,-6.918618062776654
-2.417436846517248,7.026717213597429,4.4202069483905895,2.3302822554524782,-5.401733146409754,-7.398379811549594
-0.4484496981707631,10.769626970641523,4.390914687749028,2.9447406348950875,-6.234251241566122,-5.511478035743598
-0.8437231785901735,10.028656193216452,2.799004604896456,0.6935927172050305,-7.504445768846949,-6.854018543065113
-2.5438825104395315,9.248500860734842,6.1903793290421785,0.974815643201941,-5.895304792674686,-7.094098437501455
-2.242147357183492,9.90391692382176,4.722162825503526,3.038650059006083,-7.396915641251642,-5.470762153090367
-4.212580062407905,8.958738429301702,5.023944285167409,1.9404749358466389,-8.947069291191147,-6.969229632788735
-1.675275468503846,9.47346620742676,4.569713124769455,0.3122087504247406,-6.450008972018685,-6.672421906112835
-1.8764157569464648,11.284978986002717,4.821745091286597,2.221390270241068,-7.338988090691514,-7.729953962740739
-3.282022837590322,8.777467521458313,4.154515288398998,2.0550438233270545,-4.564968624477761,-8.747374785867695
0.0641621801971101,9.07350456221281,4.653808128141048,1.9490445968307288,-6.681542430383415,-7.024470005199889
-2.2951038789225464,7.768547349486333,4.813059762079283,2.358487063669569,-7.763484627352403,-6.726384487330419
-3.869053764032669,9.760539694225542,5.285363017369177,4.136424407246192,-7.187405426104271,-6.660959265612008
-2.22922899673293,7.888797080899945,7.085630815844928,2.10239086591596,-6.770232396546377,-6.154342969377255
-2.699880023816097,9.231719001378044,5.509946566916856,2.4688515719133366,-6.729208286007694,-6.515148590809721
-1.7815680794157704,9.06623201400562,5.372518913443681,1.8924531038321497,-6.80099200083518,-8.878310277808055
-2.31013792747928,8.414069251039527,4.70968092121812,1.5878560870789715,-6.766109845900022,-6.2179789187549
-2.2493148288043265,9.796108999975631,3.4029281253500194,0.6527130708564557,-6.357685625534373,-6.583124920042761
-1.5274321360611558,8.6894547446897,2.1404731213545283,4.264112256531474,-8.269199657914866,-8.525508340232838
-4.591127030936472,10.71074249648836,4.85089630343072,1.87645657207034,-7.42454627796022,-6.480973478923875
-0.3870414260401169,10.046751388749469,3.120508870274088,1.4889356110744807,-5.612716041964648,-7.587779058894728
-2.503953923334567,9.061266721963063,4.189813364748858,2.5960196162882307,-7.947247620533864,-7.02248907829724
-1.3604319226806467,7.274572349420222,4.27743789482497,0.8534997893145881,-8.174308666872175,-5.719282805897427
-2.238740797272911,8.964048018749185,4.400930789361691,1.065606021899134,-7.456398521719603,-6.124718367450191
-2.6248459054409907,8.713182432609033,3.161356845860674,1.2533254755460232,-7.340265962111058,-5.822987367057031
-1.9383071123595832,10.14985176837892,5.593880599721304,2.62456093524653,-7.194896435791616,-6.121140372782679
-3.2683302846064484,9.16467991467453,4.981634812005261,3.849340523156618,-5.92920335296522,-7.45701324893835
-2.267235351486716,7.101005883540523,2.9149610037150686,1.4108821546997592,-7.892458311485694,-6.565862260680673
-2.9556312376032783,9.208376121096627,5.713510586087874,0.9466543845296718,-11.970189206967326,-12.059879999764831
-3.208923131045336,9.228266038932544,4.527550786537272,1.752200084407509,-6.265460491107845,-6.122601883228642
-3.0396987706632776,8.438467887553642,4.364827139076457,-0.3287514807948528,-8.394818253349822,-5.513235325831422
-2.9293844401486075,8.732501519337815,3.295428325193824,1.0545177374565338,-7.883767957903338,-7.647907158380075
-2.581207744633084,10.017819026090343,5.001514861275735,1.3280499293356076,-6.518231585642856,-5.342073026809977
-1.8664748631852064,10.343438658330752,4.836400005929572,2.6821734415292444,-6.969362885438497,-5.439992377826474
-4.0931004465384735,9.77470078434262,5.4256789948789335,2.398627245725697,-7.846603334280483,-6.927820949417926
-3.0614206673337216,9.647217945953832,4.842801857079401,0.4574255689435,-5.332121989821209,-5.084231920180425
-0.1057820378144751,8.956667331164736,4.8409778829430685,3.023824079948344,-5.774101258193286,-5.693079287715566
-2.140524314179849,8.62094731587096,4.668623659162919,3.251621546548031,-6.688528123131367,-6.833673045119798
-1.127038632015223,9.662996015787964,4.472760755911247,2.1198833703740547,-5.673118224642913,-7.697045264263183
-2.5468323254775984,10.117588010214844,4.754106484890141,2.12347144540261,-7.243239403365126,-6.937055216997014
-3.18558992511202,10.815226561109135,4.599720885583758,0.5423945818226839,-6.751522776240481,-7.5611612507508275
-2.740132153261428,9.71049249301174,6.488834931173447,3.0997347134884894,-7.148515881706101,-7.986635502017616
-2.753354258343399,9.978373296486678,5.829349325152742,0.7455618688037395,-6.282227121301412,-6.178936850965048
-2.1768836110731584,8.265799591641768,6.1910308117506245,2.0888443182335905,-5.700330007087444,-6.812591111865838
-2.5128001621433187,7.855921439005779,6.143277137995252,2.8505319745164037,-7.100591364980934,-6.853223754281416
-2.998637065570972,10.058447005267393,5.321770325854413,3.8198770096767656,-6.295699005825306,-7.239401684063006
-3.0268089220889216,9.23807407983722,4.623455940155349,3.161562957388816,-4.352694765277649,-7.410978366196267
-3.161033730854909,9.061684799514737,3.779465470944149,1.5886141397109066,-5.8733343819368296,-7.457001462799095
-2.449567253132576,8.367349350492749,5.338102149841691,2.3666550693624817,-5.984433971123538,-6.244937791593977
-1.9898511088115776,10.5470250412009,4.531118687771244,2.374881406039673,-6.189483199440158,-7.281330065161783
-1.7522090064073983,8.092120804020697,5.5094847563337614,3.328807542745683,-6.466192287927569,-5.003313780717881
-2.7015585878338726,9.315833470531937,4.605167066522858,0.8044916463212,-5.7368043766362495,-6.128176560589172
-2.8067611264127423,10.38999294150994,4.489823249195575,2.0987461374122742,-7.05269901543514,-6.864530545694479
-3.3381926339748222,8.454105088001352,5.387172441351363,2.583539949374197,-6.9005287851154185,-6.762782209967165
-2.388901991340852,9.52872496225707,5.351493714316991,0.8485275921028628,-8.413741361886892,-5.602432771377438
-1.8229374326782368,7.40157025700867,4.167946970438668,3.062120280908098,-6.815347172055807,-7.957854371205252
-1.93212549587221,8.811240742155329,5.01102470959941,1.3691844972249114,-6.79303740367837,-7.0357868286680265
-1.3141509941279077,7.491099223414547,4.080956988956513,2.350381559005253,-5.31410316191693,-6.945859854348934
-2.152182137087703,8.321376532937668,5.539478711661352,2.2804692048173414,-6.06676507231231,-6.250480751352335
-2.2598139393419947,10.591739407961796,4.544583303841149,2.2521912097110715,-6.271730681434731,-6.693500470119589
-2.778604457497308,9.731828383994284,6.142235888324129,2.047264464360507,-5.251011645579978,-8.260211051490838
-1.9863621350172505,8.440586124259742,4.615524243967118,4.115440042552596,-5.152084021050559,-6.443785923601914
-3.4324308691636545,7.662601522581988,3.664005583250769,3.0268114805485715,-7.829026079983213,-4.247727528438556
-2.490763689987357,9.361867833559993,4.10011915591874,1.1948649585384192,-6.683781936053588,-7.858482370890979
-2.1009448673382782,7.311702523960481,5.6690344735537455,2.4457671663537752,-6.623597456837395,-5.897418609330432
-2.9883718608980403,8.828627151534505,3.533543862222073,0.7769630598600612,-6.067101368757072,-5.523869564705124
-2.4121200737047097,9.98293111873121,3.937825742350749,1.6455075373429635,-7.271735344283428,-8.343624541408065
-1.4781981005567992,9.94556624731452,3.800661313005463,1.6639573080895174,-6.548363759747706,-5.904564466153587
-0.6434231119079936,9.488119049110107,3.448575339025453,2.6297232925745617,-7.854308861378591,-6.093024989533495
-0.2102994994334999,8.651447567758662,4.19437631482733,3.4265541610584327,-5.3000550454205575,-7.402969620429215
